title,url,date,content,thumbnail,celebrity,status
"Zepeto releases avatars, fashions from 'Hotel Del Luna'",https://koreajoongangdaily.joins.com/2021/07/23/entertainment/television/Hotel-Del-Luna-Zepeto-Studio-Dragon/20210723184800359.html,2021-07-23,"Naver's metaverse app Zepeto launched avatar characters and a variety of fashion items worn by characters in the hit tvN drama series ""Hotel Del Luna"" (2019), which was produced by Studio Dragon. The 35 items released on Friday included the...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/07/23/3b488b90-bd66-4ffc-adff-abf3048cd1da.jpg,iu,CURRENT
Singer IU announced as face of Kakao Webtoon,https://koreajoongangdaily.joins.com/2021/07/16/culture/gamesWebtoons/IU-kakao-webtoon/20210716171500409.html,2021-07-16,Singer IU has been chosen as the model for new global webtoon platform. Kakao Entertainment announced Friday that IU will be the face of Kakao Webtoon that is slated to launch next month...,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/07/18/26518c42-41d4-4280-b8ce-d548fefc895c.jpg,iu,CURRENT
Over 25 million K-pop albums sold in first half of 2021,https://koreajoongangdaily.joins.com/2021/07/09/entertainment/kpop/album-NCT-BTS/20210709163500886.html,2021-07-09,"The K-pop industry saw major success during the first half of 2021, marking the highest ever album sales for the period since 2011. According to a report on the Korean music industry during the first half of 2021 by Gaon Chart, which is operated ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/07/09/d0e65f84-30b1-4652-92d2-806c252bff56.jpg,iu,CURRENT
Korea's album sales continue to rise despite streaming popularity,https://koreajoongangdaily.joins.com/2021/07/02/entertainment/kpop/hanteo-chart-nct-dream-nct-dream-hot-sauce/20210702170108484.html,2021-07-02,"Although online streaming has become the main form of listening to music, Korea’s album sales increased by 34.25 percent during the first half of this year compared to the same period last year. Hanteo Global, which runs Korea’s Hanteo Chart ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/07/02/8504e838-599d-461e-849a-53604c153f9b.jpg,iu,CURRENT
Jung Seung-hwan takes another step toward ballad princehood,https://koreajoongangdaily.joins.com/2021/05/27/entertainment/kpop/Jung-Seunghwan-Jung-Seung-hwan-Five-Words-Left-Unsaid/20210527155400555.html,2021-05-27,"Jung Seung-hwan is back. On Wednesday, the singer released his first physical album in two years — an EP titled “Five Words Left Unsaid.” “I felt like I waited so long for a new release, so I can’t imagine how my fans must have felt,” said Jung ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/05/27/9743e632-4fb0-4222-b63d-c4e034815e0b.jpg,iu,CURRENT
Singer IU celebrates her birthday with a charitable donation,https://koreajoongangdaily.joins.com/2021/05/17/entertainment/kpop/IU-Birthday-Donate/20210517170900391.html,2021-05-17,"To celebrate her birthday, singer IU made a charitable donation. She donated 500 million won ($440,500) to many different organizations such as the Korea Pediatric Cancer Foundation, the Korean Unwed Mothers Families Association, among others.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/05/17/e0e3a0fe-b924-4eb8-ae9d-4fb1aedc1859.jpg,iu,CURRENT
Third season of You Hee-yeol’s 'Joy of Conversation' to air from May 13,https://koreajoongangdaily.joins.com/2021/04/29/entertainment/television/You-Heeyeol-Joy-of-conversation-KBS/20210429160800356.html,2021-04-29,"KBS will start airing the third season of singer-songwriter You Hee-yeol’s talk show “Joy of Conversation” (translated) on May 13, said KBS on Thursday. “Joy of Conversation,” which first aired in 2018, is a one-on-one talk show. In previous ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/04/29/dca64ee8-7593-4c52-a67e-462573c6d93a.jpg,iu,CURRENT
Hwasa named on Forbes list of '30 Under 30 Asia',https://koreajoongangdaily.joins.com/2021/04/21/entertainment/kpop/Kpop-hwasa-IU/20210421173500496.html,2021-04-21,"Ahn Hye-jin, who is more widely known as Hwasa of K-pop girl group Mamamoo, has made it to this year’s “30 Under 30 Asia” list by Forbes. The media company selects 300 of the most influential people in 10 categories ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/04/21/68fc05cd-e83f-470c-bba0-bec517d04985.jpg,iu,CURRENT
Young people take revenge on the pandemic with luxury purchases,https://koreajoongangdaily.joins.com/2021/04/06/culture/features/luxury-gucci-chanel/20210406161000445.html,2021-04-06,"""One day, my teaching assistant [TA] walked in with a Louis Vuitton backpack,” said Kwak Geum-joo, a psychology professor at Seoul National University. “Since I knew that TAs only get paid a few hundred thousand won (a few hundred dollars) a ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/04/06/10471c69-9885-4204-8869-0ff4a9aebfe5.jpg,iu,CURRENT
First episode of 'Famous Singer' featuring 'Sing Again' top 3 to air tonight,https://koreajoongangdaily.joins.com/2021/04/02/entertainment/television/JTBC-Sing-Again-Famous-Singer/20210402161900680.html,2021-04-02,"They started from admitting they were ""nameless"" singers, but winners of JTBC's audition program ""Sing Again"" will now sit down with Korea's biggest stars as equals and fellow musicians for the new spin-off series ""Famous Singer"" (translated) ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/04/02/6aec914e-9478-4cd4-a09f-7ef2d55c8a6e.jpg,iu,CURRENT
Yeon Woo-jin says goodbye to rom-coms and hello to a new vibe,https://koreajoongangdaily.joins.com/2021/03/29/entertainment/movies/Shades-of-the-Heart-Yeon-Woojin-March-31/20210329174000447.html,2021-03-29,"Director Kim Jong-kwan’s films have always centered around people, their relationships and their emotions. But Kim adds no moral judgement, allowing audiences to come to their own conclusions on what and how they should feel. His upcoming film...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/03/29/ecc67b67-1944-4624-ba4f-d9681449a6a8.jpg,iu,CURRENT
IU's latest album takes top spot on iTunes charts in 11 countries,https://koreajoongangdaily.joins.com/2021/03/26/entertainment/kpop/IU-LILAC-KPOP/20210326171700378.html,2021-03-26,"IU’s fifth full-length album “Lilac” swept major music charts Friday a day after its release and took the top spots on iTunes’ album charts in 11 different countries. ""Lilac"" features 10 songs and comes four years after IU's last album “Palette.”",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/03/26/fa82f22d-804d-49f2-80f9-31a01b4e4aab.jpg,iu,CURRENT
Kyuhyun and Lee Soo-geun to host JTBC's 'Sing Again' spin-off,https://koreajoongangdaily.joins.com/2021/03/24/entertainment/television/sing-again-kyuhyun-lee-soogeun/20210324100500532.html,2021-03-24,"Super Junior's Kyuhyun and comedian Lee Soo-geun will host JTBC's ""Famous Singer Competition,"" a new music program slated to air on April 2. The cable channel announced late Tuesday evening that the variety program is a spin-off from the channel's...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/03/24/061dfdd5-0347-4355-bc0f-9b4f3b44d9a6.jpg,iu,CURRENT
"Kakao Entertainment opens auditions for singers, dancers, actors and models",https://koreajoongangdaily.joins.com/2021/03/19/entertainment/kpop/Kakao-Entertainment-audition-Kakao-M/20210319150400513.html,2021-03-19,"Kakao Entertainment will hold an online audition for people with talents in singing, acting or any other field of entertainment, to join the army of labels under the company. Kakao M and Kakao Page merged earlier this month to form Kakao ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/03/19/f4dfb173-b6ef-4e66-bd17-b0496cee31a4.jpg,iu,CURRENT
IU returns to Spotify as service reaches deal with Kakao,https://koreajoongangdaily.joins.com/2021/03/11/business/tech/spotify-kakao-kakao-entertainment/20210311162700429.html,2021-03-11,Spotify and Kakao Entertainment have finally reached a licensing agreement which will see a score of top K-pop songs return to the music streaming service from Friday.,https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/03/11/d4ab1707-4aac-459f-9b24-85150e897390.jpg,iu,CURRENT
Music distributed by Kakao M no longer available on Spotify,https://koreajoongangdaily.joins.com/2021/03/01/entertainment/kpop/kakao-M-Spotify/20210301163400375.html,2021-03-01,"Subscribers to global music streaming service Spotify will be unable to hear any songs from Korean singer IU from Monday. It stopped providing work from artists affiliated with Kakao M, including IU, as the license contract of the songs has expired.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/03/01/13b4971a-8d37-4865-bc88-44677d9d5926.jpg,iu,CURRENT
[NEWS IN FOCUS] Can personalization really give Spotify an edge in Korea?,https://koreajoongangdaily.joins.com/2021/02/08/business/tech/music-spotify/20210208200300338.html,2021-02-08,"While Spotify’s confidence in personalization and its music library is not ungrounded, a big question remains in regards to its local success: Are these features enough to capture Korea’s mass audience?",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/02/08/aaba8071-e9ca-4850-bf07-c15a8b4d32a8.jpg,iu,CURRENT
IU's latest single 'Celebrity' storms local music charts,https://koreajoongangdaily.joins.com/2021/01/28/entertainment/kpop/IU-Celebrity-Eight/20210128142000592.html,2021-01-28,"Singer IU stormed local music charts with her latest music ""Celebrity,"" signaling yet another successful year ahead of her while she readies for the release of her fifth full-length album. IU dropped her single ""Celebrity"" on Wednesday and topped ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/01/28/e607d1a2-d4c4-488d-9a38-d6ed37ce541e.jpg,iu,CURRENT
"Whether it's singing or acting, Kim Se-jeong is not ready to call it quits",https://koreajoongangdaily.joins.com/2021/01/27/entertainment/television/Kim-Sejeong-The-Uncanny-Counter-Do-Hana/20210127164400710.html,2021-01-27,"Cable channel OCN’s action drama “The Uncanny Counter” wrapped up record-breaking viewership ratings, but rather than feeling sad that the show was over, actor Kim Se-jeong says that she knew “it wasn’t the end.” “It was strange but I really ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/01/27/742090b0-c5cb-4f40-a20e-5cd1511241c0.jpg,iu,CURRENT
tvN’s 'Hotel Del Luna' set for musical adaptation,https://koreajoongangdaily.joins.com/2021/01/27/entertainment/musicPerformance/hotel-del-luna-musical-tvn/20210127161900659.html,2021-01-27,"Hit tvN’s drama series “Hotel Del Luna” (2019) will be turned into a musical, production company Showplay said Wednesday. It will hit the stage in 2022. Starring popular singer-actor Lee Ji-eun, better known as IU, and Yeo Jin-goo ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/01/27/87a435d6-4775-45d2-aaf0-52f7e00d045d.jpg,iu,CURRENT
IU unveils name of her upcoming single set to drop Jan. 27,https://koreajoongangdaily.joins.com/2021/01/15/entertainment/kpop/IU-Celebrity-prerelease/20210115170300589.html,2021-01-15,"Star solo artist IU will pre-release her single “Celebrity” before the official release of her new full-length album on Jan. 27, according to her agency Edam Entertainment Friday.
“[The song] has a cheery bright pop sound which will...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/01/15/52046283-716c-4314-92ef-75eef2e43864.jpg,iu,CURRENT
"IU to release a new track on Jan. 27, album on the way",https://koreajoongangdaily.joins.com/2021/01/11/entertainment/kpop/IU-kpop/20210111110200960.html,2021-01-11,"IU will release a new song on Jan. 27 ahead of the release of her fifth album, according to her agency EDAM Entertainment on Monday. It has been three years since IU released her most recent full-length album “Palette” in 2017.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/01/11/3b1093b7-7c7b-40c9-81f3-ee58f9c4e518.jpg,iu,CURRENT
Grand prize,https://koreajoongangdaily.joins.com/2021/01/10/entertainment/kpop/IU-Golden-Disc-Awards-Kpop/20210110155600690.html,2021-01-10,"Singer-songwriter IU, who real name is Lee Ji-eun, won the Grand Prize in the Digital Song category of the 35th Golden Disc Awards, a major K-pop music award, for her song ""Blueming."" The ceremony was held at Kintex in Goyang, Gyeonggi, Saturday...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/01/10/bc298d2c-88ea-458b-b6d9-6140f05f9461.jpg,iu,CURRENT
BTS was Spotify's most-streamed K-pop artist last year,https://koreajoongangdaily.joins.com/2021/01/07/entertainment/kpop/2020-Wrapped-Spotify-top-10-Kpop-artists/20210107154100625.html,2021-01-07,"BTS was the most-streamed K-pop artist last year on global music streaming service Spotify, according to the service’s 2020 Wrapped data on Thursday.
The band which released hits such as Grammy-nominated “Dynamite” and “ON,” was 2020’s most...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2021/01/07/13a5f6af-c927-47af-982e-597f31f60264.jpg,iu,CURRENT
BTS sweeps top awards at MAMA 2020,https://koreajoongangdaily.joins.com/2020/12/07/entertainment/kpop/BTS-MAMA-Blackpink/20201207112100445.html,2020-12-07,"BTS has swept the Mnet Asian Music Awards, more widely known as MAMA, winning eight awards including all four top honors on Sunday.
It's the second year the boy group won all of top four awards.",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2020/12/07/2a8cd7d2-2f5e-48ff-a15c-4a87a04baeb1.jpg,iu,CURRENT
BTS cleans up again at Melon Music Awards,https://koreajoongangdaily.joins.com/2020/12/06/entertainment/kpop/music-awards-Melon-Music-Awards-BTS/20201206171400492.html,2020-12-06,"K-pop superstar band BTS won top prizes in all three major categories of the Melon Music Awards for the second straight year on Saturday. BTS was awarded Artist of the Year, while also winning the Album of the Year award for their fourth...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2020/12/06/55257884-0766-474d-99c2-1d765a0f12c6.jpg,iu,CURRENT
Singer Jukjae takes inspiration from 2006 for his latest song,https://koreajoongangdaily.joins.com/2020/11/12/entertainment/kpop/Jukjae-Begin-Again-2006/20201112070101525.html,2020-11-12,"Singer Jukjae hopes people will look back at 2006, or at whenever they were at their brightest and happiest, to escape reality for a brief moment while listening to his latest song, “Shining, My 2006.” Jukjae sat down with local press on ...",https://koreajoongangdaily.joins.com/data/photo/thumbnail/2020/11/12/472acaa6-db25-4233-9374-fa9600ba8fa3.jpg,iu,CURRENT
